,reviewerID,asin,reviewerName,unixReviewTime,reviewText,stars_rating,reviewTime,summary,title,price,imUrl,brand,description,key,topics,url,sentiment,subjectivity,review_length
738,A1N6699ZT9AP7C,B00HFPOV26,Craig,1405987200,"Have no complaints, except for the band (it's terrible)! As a hardworking guy, I have literally almost lost it 10 times. Have to tape it together to stay, other then that I am very happy",3,22.07.2014,Like it but...,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6115,wear work shower water,www.amazon.com/gp/profile/A1N6699ZT9AP7C,-0.041666667,0.791666667,35
739,A13SGU9BCA6PHH,B00HFPOV26,"DB ""groovemerchant""",1405987200,"The garmin VIVO is a not ready for prime time fitness tracker.PRO : a battery that seems to last for years according to GARMIN , so no ability to charge the device which is suspect. Nice form and display....CONS: the device talks/syncs to your computer via a tiny ANT+ nib that sticks into your USB port in the computer . You will lose this micro small insert and GARMIN will charge you to replace it.Also the band locking is really weak, any swimming running or anything more than walking you will lose the band and be out $129+ tax ... I would avoid this until Garmin actually consults with athletes about version 2.0 , Might be OK is you just are using it to walk ....but you will lose it if you are active",2,22.07.2014,Not the best in version #1 ....,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6128,activity-tracking running calories,www.amazon.com/gp/profile/A13SGU9BCA6PHH,0.074166667,0.479166667,134
740,A2P4AY25W9TX64,B00HFPOV26,Ed Ulery,1405036800,Not totally accurate in counting steps because arms have to be moving  It does motivate me to move more,3,11.07.2014,Average accuracy,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6144,activity-tracking running calories,www.amazon.com/gp/profile/A2P4AY25W9TX64,0.15,0.566666667,19
741,A10WESH9YPYTPC,B00HFPOV26,Eileen C.,1404777600,"Cant download the software. Continue to get an error message. It appears that others have this issue and do not hear from the service department for several days.Even if there is a fix for this issue, I have noticed many people have lost their devices because the clasp wasn't secure.If lots more time is required, I might turn it in for another brand. I used computers a lot at work and for home and it shouldn't be this hard. I purchased this because I am in the water a lot and like the waterproof idea.If something changes I will write back; but otherwise sign me off as ""disappointed"".UPDATECustomer Service was not able to help me and I could no longer afford the time to troubleshoot. Maybe I will try again later either when I purchase a new computer or when they fix the device so it is not so easily lost. Its wrapped and going back!! Waste of time....",1,08.07.2014,Behind the eight ball.,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6145,band fall_off wrist,www.amazon.com/gp/profile/A10WESH9YPYTPC,0.006502525,0.350378788,159
742,AMMBDINDR7L3L,B00HFPOV26,Elizabeth Icenogle,1405555200,"I was so excited about this product that I waited months (pre-ordered) instead of buying a different product.  (I was ""trading in"" my 3 y/o bodybugg.) Yes, it does about everything it advertises it does. No qualms on offerings - I understood what I was getting into.  Do note that the Bluetooth technology is so advanced that it may not sync with your current phone.  If you are excited to use the app, do a little investigating ahead of purchase.One star rating: There is a major design flaw. While sleek and comfortable, the wrist band pops loose.  It is not secured like a normal watch band, it has what I would call a peg/hole design. The rubber of the watch is flexible - generally a positive - until it doesn't securely hold your investment and tool on your body like it ought to.  With an easy bump of a jacket or everyday object, off pops the device.One of the reasons I was so excited about the watch was that it would track my running and I could wear swimming.  A week ago I was open swimming in a lake.  I'd been in ocean (wading) and pool previously.  As I was swimming, off popped the watch as my hand/wrist/arm entered the water with a stroke. It was like a slow-motion version of a movie.  It disappeared and I wasn't able to recover it.  (I looked for a long time.)I reached out directly to Garmin to petition for a replacement since I plunked down the $169 for the heart rate monitor package.  I don't want to be on the hook for an entire new get up.  The best they could do?  A replacement for $69.00 - 50% off the watch.  While their customer service was courtesy and seemingly well-trained, the fact that they won't stand by their product is unfair, and, I believe, a bad practice.  A friend had her fitbit replaced when she accidentally put it through the wash.  And that WAS the customer's fault.CNet says of the watchband: ""The only problem is that the band sometimes pops off, a problem with this type of band design. Be careful when wearing jackets or cuffed shirts."" And then Gizmodo mirrors this comment with: ""Also, the clasp comes undone too easily for something that's supposed to be sports apparel."" Amazon sells a product that advertises to keep the wristband from popping off because of a flaw: ""protect your investment.""It is not just me.  This is a flaw with the product, as opposed to a choice in design (no backlight, no alarm, no GPS etc).  I am not willing to re-invest in a watch with a flaw, but do think the company should be willing to replace.  Instead I believe I'll look to other competitors and see if I can sell the HR on geartrader.com or craigslist.  At least I'll have something to reinvest.  Fitness is not a cheap hobby.",1,17.07.2014,Product Design Flaw - Wristband Pops Off,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6146,band fall_off wrist,www.amazon.com/gp/profile/AMMBDINDR7L3L,0.080328169,0.599503519,486
743,A2GL48TSEMB9AH,B00HFPOV26,Erin B,1405468800,"I really like this little device, but I will say that if you're not tech savvy it can be difficult to set up or make adjustments to the settings. I do consider my self tech savvy, and even I had some trouble (took 1 star off for that). The instructions provided in the box are pathetic, and so I went online. The instructions at the Garmin website are a bit better, but I still found myself searching the Internet with my questions and referring to other people's blogs and posts on how to make adjustments. (For example: setting up the heart rate monitor was a huge pain point). Other than that, now that I have it set up, I LOVE it. I had a FitBit previously which I lost because it popped off my wrist. I decided to upgrade to this model because of the integrated HR monitor. I'm really happy with my purchase, just wish the instructions were more complete/easier.",4,16.07.2014,I really like this little device,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6151,data use monitor information,www.amazon.com/gp/profile/A2GL48TSEMB9AH,0.045833333,0.562820513,161
744,A29XUGGTEOUUFQ,B00HFPOV26,Erin,1404432000,Love it,5,04.07.2014,Five Stars,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6153,love like best help_me,www.amazon.com/gp/profile/A29XUGGTEOUUFQ,0.5,0.6,2
745,A1WFE7DE2SNHBG,B00HFPOV26,Fernando A.,1405296000,Great,5,14.07.2014,Five Stars,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6155,wear work shower water,www.amazon.com/gp/profile/A1WFE7DE2SNHBG,0.8,0.75,1
746,AQX6N8JZ0UJX0,B00HFPOV26,fisherwomen,1405123200,"Garmin Vivofit fitness band works great have had no problem with the software. We match it with the walking program on the galaxy s5 and the two are very close in the number of steps.Do not use the sleep part, just the number of steps, miles for the day.",5,12.07.2014,Garmin Vivofit fitness band,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6157,activity-tracking running calories,www.amazon.com/gp/profile/AQX6N8JZ0UJX0,0.5,0.525,49
747,A1DT8FVR092NJE,B00HFPOV26,FJS,1405468800,"I've had a couple of Fitbits and a Nike sports and this is much more useful for me.1.  Not having to charge it is a real plus.  I was always forgetting my fitbit and nike on  after charging2.  I like that it nags at me if I haven't moved around for a while.  Turns out this is a much better strategy to keep me then active then plugging in a goal and monitoring during the day.  It keeps me moving3.  Since I don't have to charge and it's water resistant  it I just leave it on most of the time. I did put a couple of #9 o-rings on the band as some people suggested. This band is comfortable enough to wear all the time,  my Nike was not.",5,16.07.2014,The best of the fitness bands I've tried,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6158,wear work shower water,www.amazon.com/gp/profile/A1DT8FVR092NJE,0.283333333,0.4625,129
748,A1CDQ5X3SAVXCD,B00HFPOV26,Gayle Wayne,1404518400,"This review pains me to write because the unit itself does what it says it will do, once you get the hang of it. It can be very motivational as you work toward the automatic goals it sets for you and it synched for me without incident on both my Samsung S4 and my laptop.HOWEVER, AND THIS IS WHY I DON'T LIKE IT: it won't stay on. From the get-go it kept falling off. Long story short, it was lost forever after a couple of weeks. I have replaced it with gritting teeth because what good is a heart monitor without the reader device, and I paid for that too! So now this unit is on the shelf until I get the FitBelt I ordered to lock it on.  I was using one of those plastic twisty ties that locks stuff together, and that you have to cut off with scissors but that was getting old and it looked hokey.  So be warned - several brands of these devices fall off silently without obvious cause, but this one is the worst. It's a terrific idea, great programming, but poor execution. A locking mechanism is essential if you plan to keep it.",2,05.07.2014,Great and Useful Until You Lose It,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6163,band fall_off wrist,www.amazon.com/gp/profile/A1CDQ5X3SAVXCD,0.040384615,0.465384615,201
749,A1K8SCIMBHGQVW,B00HFPOV26,gbiles,1404259200,"I like the device - nice look, feel and well made.I have had the most frustrating experiences, however with connecting this device to my computer and pairing it with my iPhone.  I primarily was interested in my steps and HR when I bike.  Was also curious about sleep cycles.  I downloaded the app for my iPhone 4s, and it took a while to figure out how to pair it (the device comes with NO INSTRUCTIONS WHATSOEVER).  I kept trying and trying and finally realized that after it paired, it would immediately disconnect.  I can capture the HR on the watch, but it does not upload to the app.  The App, however tracks steps and sleep.  I'm scratching my head on that.I plugged in the USB ANT on my computer, and signed up for the Garmin Dashboard and registered my device.  I never detects it - even though I downloaded the Driver (using Windows 7 w/IE 10).Bottom line?  Device is nice, but the integration with Garmin SW is poor.",3,02.07.2014,"nice in many ways, but does not play well with Garmin SW",Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6164,data use monitor information,www.amazon.com/gp/profile/A1K8SCIMBHGQVW,0.161111111,0.777777778,168
750,A3PYMXCWBHQQYN,B00HFPOV26,Gloria Haury,1404604800,"Fits well, looks good and I like the large print  for the read out .  The band fastener needs to be improved.  Pops out.",4,06.07.2014,looks good and I like the large print for the read ...,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6171,band fall_off wrist,www.amazon.com/gp/profile/A3PYMXCWBHQQYN,0.457142857,0.514285714,24
751,AH676GM9HQL69,B00HFPOV26,Gracie Peterson,1405641600,"Really wanted to love this! I did a ton of research on it and high hopes for it. I wanted something more than just a fitbit, I wanted something with a heart rate monitor. I have a polar HRM and love seeing how hard I am working, but I also wanted a pedometer all in one. Just got yesterday and have had tons of issues with it already. The tracking is way off! It will track steps when I'm not even walking and won't track steps when I actually walk. It tracked 50+ steps while I was sitting in a car! It has great potential but it fails hard! Garmin needs to do more work with this product and how they can justify a piece of crap product for that price is ridiculous. I really wished this could have worked out but sadly I'm going to be returning Tuesday.**UPDATE 7/21/14**I gave the vivofit a try over the weekend. I went to San Francisco and to see how accurate it was compared to a WiiFit U pedometer. First of all while driving it added over a hundred steps. We went to a museum and it barley tracked any of the steps and the move bar was showing and kept adding the extra 15 minutes! I was walking around for about 3 hours!! I will say if you are constantly walking and swinging our arms it does do a good job of counting steps. It will count steps while it is in sleep mode, I would wake up and see about 20-50 steps on it. I also had some trouble with the syncing a couple of times. I do not like how you can't zoom in or read any of the details on the app.I wanted to love this watch! I loved the fact that you didn't have to charge it and that it was waterproof. It was awesome that you can see steps, time, calories, distance and date. It just isn't accurate enough to be worth $130.",1,18.07.2014,great potential but fails to miss the mark =/,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6173,activity-tracking running calories,www.amazon.com/gp/profile/AH676GM9HQL69,0.162557471,0.526091954,336
752,A2YRYPTJFQ46H4,B00HFPOV26,Greg Dingman,1405555200,All good. Maybe turn the watch so it can be seen on your wrist without tweaking your arm at a weird angle.,4,17.07.2014,Sweet,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6174,band fall_off wrist,www.amazon.com/gp/profile/A2YRYPTJFQ46H4,0.1,0.8,22
753,A1O6L1IJ8V6TON,B00HFPOV26,Harrison S. Chow,1405036800,Unable to sync.  Unable to get customer support.  No manual packed.  3 hours plus wasted and counting returning item.  You do the math.,1,11.07.2014,3 hours plus wasted and counting returning item,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6178,return customer_service replace,www.amazon.com/gp/profile/A1O6L1IJ8V6TON,-0.4,0.333333333,23
754,A2FQGY6F3EQK2Z,B00HFPOV26,Heather Gilbert,1405036800,Disappointed there is not GPS on this Garmin product. Sleep monitor is not very detailed and you can't see the screen in low light. I understand this is a battery saving option but not convenient. I like the option of changing band colors. HRM works well and I like this feature as well as the red bar to get me up from my desk and moving. I will use it for now but am shopping for a better option.,3,11.07.2014,What - no GPS on a Garmin?,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6181,features other,www.amazon.com/gp/profile/A2FQGY6F3EQK2Z,-0.000641026,0.471153846,79
755,A1KOIN7K4TNO0F,B00HFPOV26,HeatherMack,1405987200,I like that you can see your progress unlike the Fitbit (sent back) which just has a light bar.  My major issue is it doesn't pair with my Galaxy note 3.  very frustrating.,3,22.07.2014,I like that you can see your progress unlike the Fitbit ...,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6182,love like best help_me,www.amazon.com/gp/profile/A1KOIN7K4TNO0F,-0.014375,0.55,33
756,A3J0UCZUKH8IMG,B00HFPOV26,H M,1404604800,Works as advertised but I would prefer to sync data locally to my computer rather than to the Garmin site. The need to have an internet connection to sync the data is a problem when in remote areas.,4,06.07.2014,Works as advertised but I would prefer to sync data ...,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6187,features other,www.amazon.com/gp/profile/A3J0UCZUKH8IMG,-0.05,0.1,38
757,A1TTMH9HSG2FBQ,B00HFPOV26,"Jack Flakne ""jackflak""",1403827200,"I really like having a daily step counter on my wrist, as I often forgot to carry my old pedometer with me on some days.  Out of the box, the distance counter is not accurate at all, and it takes a long time to fine-tune it to your stride, before it becomes accurate.  The sync feature with so-called Garmin Connect is cumbersome, and works maybe half the time on the first try.The Garmin website is truly terrible, and the people from healthcare.gov could have done a better job.Mine came with the heart rate monitor, and, despite how uncomfortable it is to wear, it is nice to see your heart rate as you go.  When the HRM is on, the band creates an activity log, and strangely, it becomes even less accurate.Don't even consider yourself with the calorie counting features of this, as they are hilariously inaccurate and inconsistent.  This morning, I jogged on the treadmill for about 25 minutes, and Garmin Connect logged it as 26 minutes, and my pace and distance were correct to within about 10%, which I found acceptable.  The site said I had burned 183 calories, which made sense.Later this evening, I put on the HRM and cut my grass with a push mower.  After 20 minutes, it claimed I had burned 485 calories, which was not possible.  Simply put, it's not possible to use it to measure calorie burns to within even 50% accuracy, as there is no rhyme or reason to it.The only way to accurately measure distance walked or run is to look at it, and manually make a note of your total, and then compare it to when you are finished.  The readings on the band are somewhat accurate, but somehow, when &#34;synced&#34; with Garmin Connect, they are changed, and are not close.If you have to buy this band, keep an old-school log yourself by reading the band.  Their website as of now is near useless, and the synching feature is similarly useless.  I am quite disappointed, as I relished the thought of not having to manually log everything, and, as advertised, this would be a hugely successful product, but in reality, it does very little of what it claims.I regretted buying it within days.  If Garmin can fix their website, and turn it into a user-friendly, accurate way to log things, I would give it three, maybe even four stars, but as of today, it stinks.Wait and see if the kinks get worked out on their end before you buy this one.",2,27.06.2014,"This product has potential, but is very poorly executed",Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6191,activity-tracking running calories,www.amazon.com/gp/profile/A1TTMH9HSG2FBQ,0.016307471,0.566912972,421
758,A2BWVUPL7JGEMN,B00HFPOV26,"James Hall ""Kauaijim""",1405987200,"The sensor itself seems to work about as well as FitBit does. The software should be better for a company that's been in this business for years, but the sync with iPhone works well and there is some information stored. Heart rate monitor works well.IT WILL FALL OFF YOUR WRIST. Even with the extra bands that are available third party it still comes loose. FitBit is far better in this regard. So, enjoy it while you have it, wear it on a bright band to it's easy to find, and good luck.",3,22.07.2014,Comes undone,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6194,band fall_off wrist,www.amazon.com/gp/profile/A2BWVUPL7JGEMN,0.332400932,0.5002331,92
759,AP8H2RMYW89WE,B00HFPOV26,"J. Daw ""magwa101""",1405900800,"Love the battery time! Love that it's always on. Counts steps so so, but that's fine. Garmin connect the software UI needs some help but it's slowly improving. Ex. wearing garmin watch and vivofit concurrently it does not merge/dedupe calories burned. Also, it needs a food app, myfitnesspal should be renamed myfitnessenemy, it's atrocious. You will only use it for a week, guaranteed.The bad news, the wristband is terrible. My watch fell off biking and boom, that's it, gone.",3,21.07.2014,"great battery, so so website, wristband is a real bummer",Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6203,wear work shower water,www.amazon.com/gp/profile/AP8H2RMYW89WE,-0.144791667,0.720833333,79
760,ATJZTOS3STCDF,B00HFPOV26,Jen,1403481600,I bought this for my husband and he lost it a week later because the band is no good. What a waste of money!,1,23.06.2014,Would not buy another one,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6207,return customer_service replace,www.amazon.com/gp/profile/ATJZTOS3STCDF,-0.2,0.2,24
761,A33FFJYL7FKRIA,B00HFPOV26,Jerry Prince,1403481600,"As there are tons of detailed reviews, no need to rehash what has already been said. I started running several months ago and decided to grab this using a gift card from the Holidays. I find it very comfortable, easy to use and very accurate. I have a Garmin Forerunner 610 GPS watch. Initially I ran with both to compare them. the Vivo is really accurate to not have a GPS device in it. I have an $8 pedometer that is worthless so don't even think about this as a pedometer. I seldom give five stars but this has impressed me. I still am not happy with the cost. I (who wouldn't) would have been happier for something under $100 - but in the end I can support the efforts of making a good product. BTW, the online synchronizing works very well. And the GarminConnect website is not bad at all to track/monitor activities. It takes some poking around to find the charts/details that you want, but half decent me thinks. Thanx for listening!",5,23.06.2014,First Fit Device ~ No Desire to Look Elsewhere,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6210,activity-tracking running calories,www.amazon.com/gp/profile/A33FFJYL7FKRIA,0.2071875,0.58375,174
762,A1NK5RGLU227C,B00HFPOV26,Jerry Zornes,1404604800,The band won't stay clasped. I even went so far as to purchase a third party thing to help prevent unintended unclasping. Even with then it came off my wrist and was lost in less than four weeks. As this was a replacement for a first gen Nike band that never came un clasped there is nothing good that can be said about this POS. Unless you believe that the Garmin Vibofit is worth $25.00 a week.,1,06.07.2014,Poorest design of a band in history! Do not buy this product!,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6211,band fall_off wrist,www.amazon.com/gp/profile/A1NK5RGLU227C,0.197222222,0.35,77
763,A12ANKKP67L9DM,B00HFPOV26,Jimmy Jamz,1403481600,"So I went from a Jawbone 2nd gen to this product. I feel like I just stepped out of the Iron age into the space age.I use this product for daily walking and for my fitness when I am cycling and it is fantastic. I wirelessly sync to my laptop at work whenever I feel the need, and it helps that it has built in competition against people who are similar to yourself. I purchased two of these one for myself and one for my girlfriend and we have not looked back since. It syncs with myfitnesspal and tells you &#34;hey you rocked it today have a icecream stud&#34; or lazy bones get off the couch and do something!! The interface that the desktop application has is just amazing and tells you everything from how much you moved in your sleep to how your heart rate during a climb or decent when riding. You can also make groups and join groups with individuals who have similar interests! I am just blown away by this product. BTW I use in conjunction with the $0.99 app that garmin offers via android that turns my phone into what one could compare to a $300 cycling computer measuring everything other than my power output (sorry I dont care about that... I am not a battery)If you are comparing this to other products... then yes, give this a go. Its a great motivator for those who need it, and it is great for those who are already competitive and want to get over that next hump. Great for hiking, cycling, running, weight lifting, just about everything other than swimming (its not waterproof) I give this thing two thumbs up",5,23.06.2014,Best Product on market for fitness,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6214,wear work shower water,www.amazon.com/gp/profile/A12ANKKP67L9DM,0.13689693,0.465350877,284
764,ANT6ZALCRHJ43,B00HFPOV26,"jm02139 ""jfm_nbpt""",1404259200,"Fantastic device.  After two failed Fitbit Force devices and one product recall, the Garmin simply works.  Same clasp design but the Garmin holds better.  Waterproof for shower, swimming and rain activities (Fitbit Force is not).  Software is similar.  No charging required with the Garmin which is great.  The red reminder bar to get up and walk around is a nice feature.",5,02.07.2014,Fantastic device. After two failed Fitbit Force devices and ...,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6217,data use monitor information,www.amazon.com/gp/profile/ANT6ZALCRHJ43,0.2,0.481349206,61
765,A3KBLZBWJBDEJL,B00HFPOV26,J Michael Tydings,1404000000,Easy to set up and use. Don't waste your money on a fitbit device this one is far better in my opinion,5,29.06.2014,Better than Fitbit,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6219,return customer_service replace,www.amazon.com/gp/profile/A3KBLZBWJBDEJL,0.208333333,0.583333333,22
766,A274OXW8ELCNTE,B00HFPOV26,Joseph Schofield,1405814400,"great product, motivates me to eat right and exercise more. Highly recommend it, and I am so glad I have the heart monitor.",5,20.07.2014,"great product, motivates me to eat right and exercise ...",Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6226,goal lose calorie food exercise,www.amazon.com/gp/profile/A274OXW8ELCNTE,0.449142857,0.665142857,23
767,AZ349UJFLYRJT,B00HFPOV26,J. Schnitzer,1404432000,"awesome gadget - one week into wearing this and still no issues with the clasp coming undone - but just ordered protective band as back up - love the fact you can see your progress through out the day, without having to do a download, Garmin Connect site is overwhelming with all the stats you can track, but very impressive - with visible clock, I have abandoned wearing a watch - Vivofit much lighter than watch - just ordered one for my wife - great motivational tool - wearing 24/7 much more convenient than the pedometer I used to wear - would buy another if I ever lost this one!",5,04.07.2014,awesome gadget - one week into wearing this and still ...,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6230,band fall_off wrist,www.amazon.com/gp/profile/AZ349UJFLYRJT,0.578125,0.63125,110
768,AXU0L2Z8DDN7D,B00HFPOV26,J. Sirovatka,1404345600,"I keep trying new wrist pedometers.  I was disappointed that fitbit discontinued the force.  This is a similar concept, which is great.  Except the band.  I noticed that the clasp (originally tight) started getting looser, and then easier to fall off when brushed against.  Unfortunately, it finally fell off when I wasn't looking and I'm out $100+.  If garmin can come up with a better band, I'm interested.  Otherwise, I'm staying away.",1,03.07.2014,A good idea until the band clasp gets loose,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6231,band fall_off wrist,www.amazon.com/gp/profile/AXU0L2Z8DDN7D,0.084199134,0.526695527,72
769,A3BNEOZEDIAH6X,B00HFPOV26,Karen Peist,1404604800,Have a hard time syncing it to my computer.  I have been trying all day with not luck and yesterday only able to get it to sync 2 times after numerous tries.  Will have to call support tomorrow when they open.  Hope they have a fix or its going back.,2,06.07.2014,Have a hard time syncing it to my computer. ...,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6235,return customer_service replace,www.amazon.com/gp/profile/A3BNEOZEDIAH6X,0.01547619,0.50952381,50
770,A61OLUJKG66FN,B00HFPOV26,Katharine Hinrichs,1404604800,love it only downside is that after a few days the band gets dirty and you can't clean it. The other thing is once in a while i have an issue where it wont sync and i have to re pair the device to my phone,4,06.07.2014,love it only downside is that after a few days ...,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6237,data use monitor information,www.amazon.com/gp/profile/A61OLUJKG66FN,-0.009722222,0.595833333,46
771,ARVQQ1WG1VYFW,B00HFPOV26,kaysvilleman,1405641600,It is light and comfortable to wear. I love how it is waterproof. The sync function works every time and is easy to do.,5,18.07.2014,It is light and comfortable to wear,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6240,wear work shower water,www.amazon.com/gp/profile/ARVQQ1WG1VYFW,0.433333333,0.733333333,24
772,A1DE9TVBOVWXP1,B00HFPOV26,K. B. L.,1403740800,"Wear it on your non-dominant arm.  I think that it over-estimates steps because of handshakes, typing, lifting drinks etc., for which I use my dominant arm.  But it looks cool.  Like a 70's rocker.  It does what it says it will, and as of 6-26-2014 has a nice interface with My Fitness Pal to track calories.  The heart rate monitor works well, too making my workouts tracking much more accurate.",5,26.06.2014,Cool,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6241,activity-tracking running calories,www.amazon.com/gp/profile/A1DE9TVBOVWXP1,0.4625,0.695833333,70
773,AEAVD1A3T2HCR,B00HFPOV26,kimberlyb,1404259200,"This would be almost perfect if they'd replace the band with something that stayed on my wrist.  I'd lose it while taking off a jacket, or it would snag on my toddler's clothes when I picked her up.  I lost it every couple days, and I'd freak out and run around panicking until I found it.  Decided I couldn't risk losing it for good, so I returned it.  I also don't think the heart rate monitor is accurate, and I don't like the inactivity bar.  Supposedly you can put the heart rate monitor on and it will know that you're exercising and stop telling you that you're being lazy with the obnoxious red bar.  I used my heart rate monitor while cycling on a regular basis and it would show a drop in heart rate after a while (like down to 40 and I don't think I was dying) and my heart rate monitor would lose connection to the strap, and then the inactivity bar would light up again.  Grr.  I gave up.  I wasn't a big fan of the garmin connect app either.  It's not very user friendly.  I DO like that the battery lasts longer than any other activity tracker, I like that I can choose what info is displayed (although I should be able to turn off the inactivity bar option all together), it seemed to be very accurate with steps, and I like that it's waterproof.  I'm going to wait and see if they fix the problems with this one, and possibly buy the next version... or wait for something  better from another company.",2,02.07.2014,"Pros and cons, but mostly cons.",Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6250,data use monitor information,www.amazon.com/gp/profile/AEAVD1A3T2HCR,0.221437908,0.501322272,268
